accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2016-02-27,06:35:35,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-30,21:37:37,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-08-31,11:00:00,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-07-31,00:06:06,เฉลิมมหานคร,กลางคืน,0,0,0,0,ขับรถเร็วเกินไป
2016-02-28,20:14:14,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-31,21:12:12,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-05-05,14:52:52,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-06-30,20:31:31,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-15,20:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-01-29,14:56:56,เฉลิมมหานคร,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2015-12-29,18:54:54,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2015-10-11,00:41:41,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-21,22:17:17,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-06-29,05:00:00,เฉลิมมหานคร,ปกติ,3,0,0,0,ขับรถเร็วเกินไป
2015-12-26,18:22:22,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-11,04:08:08,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-10-20,19:53:53,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-14,08:48:48,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-01-04,11:50:50,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-06-06,18:14:14,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-08-21,03:33:33,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-01-24,16:30:30,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-09-04,20:48:48,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-15,18:42:42,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-09,11:41:41,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-18,06:33:33,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-01,01:35:35,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-06-21,21:33:33,เฉลิมมหานคร,ฝนตก,0,1,0,0,ขับรถเร็วเกินไป
2016-01-03,04:20:20,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-05-15,19:10:10,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-12,05:43:43,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-25,08:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-23,16:52:52,เฉลิมมหานคร,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2016-05-29,20:10:10,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-07-31,15:21:21,เฉลิมมหานคร,ปกติ,0,3,0,0,ขับรถเร็วเกินไป
2016-06-12,05:00:00,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-10-31,00:35:35,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-02-19,11:27:27,เฉลิมมหานคร,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2016-05-20,11:16:16,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-12-12,05:33:33,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-02-08,12:56:56,เฉลิมมหานคร,ปกติ,0,3,0,0,ขับรถเร็วเกินไป
2015-10-03,03:15:15,เฉลิมมหานคร,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2015-11-06,21:40:40,เฉลิมมหานคร,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-07-02,21:55:55,เฉลิมมหานคร,ปกติ,0,0,1,0,ขับรถเร็วเกินไป
2016-05-15,14:49:49,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-05-24,17:11:11,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-29,14:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-11,02:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-03,02:35:35,เฉลิมมหานคร,ปกติ,3,0,0,0,ขับรถเร็วเกินไป
2016-02-17,12:22:22,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-05-27,15:38:38,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-19,13:21:21,เฉลิมมหานคร,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2016-02-09,09:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-01-11,17:23:23,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-09,04:55:55,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-02-03,13:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-27,02:02:02,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-08-02,10:14:14,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-09,20:44:44,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-04,15:37:37,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-01-11,05:50:50,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-07-15,16:33:33,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2015-12-09,20:03:03,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-01-11,11:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-01,12:58:58,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2015-10-14,21:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-18,12:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-03,04:43:43,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-25,23:32:32,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-15,20:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-04-21,23:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-23,09:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-04-07,01:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-12,05:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-22,11:54:54,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2015-12-14,02:55:55,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-12-29,16:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-01-30,11:28:28,บางพลี-สุขสวัสดิ์,ปกติ,1,2,0,0,ขับรถเร็วเกินไป
2016-09-15,09:27:27,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-01-29,01:38:38,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-07-27,06:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-20,12:47:47,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-09,09:50:50,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-07,10:54:54,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-01-26,13:19:19,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-08-19,09:43:43,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-06-14,16:46:46,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-01-06,06:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-02-02,00:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-14,15:57:57,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-16,23:22:22,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-01-19,08:44:44,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-06-10,14:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-11,20:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-04-01,16:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-04,09:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-24,16:51:51,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-06-30,22:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-19,03:41:41,บางพลี-สุขสวัสดิ์,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2016-05-28,21:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-05-12,13:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-06-20,23:55:55,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2016-09-06,23:44:44,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2016-02-25,15:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-25,22:16:16,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2016-01-17,01:04:04,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-01,08:32:32,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-03-26,20:16:16,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-07-29,11:31:31,บางพลี-สุขสวัสดิ์,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2016-04-04,00:29:29,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-05,16:40:40,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-09-25,02:31:31,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2016-04-30,15:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-12,07:54:54,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-01-10,16:10:10,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-07-08,10:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-29,21:08:08,บางพลี-สุขสวัสดิ์,ปกติ,5,4,0,0,ขับรถเร็วเกินไป
2016-02-29,22:40:40,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-06-10,14:17:17,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-04,22:24:24,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-12-19,14:08:08,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-02,19:53:53,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-10-24,17:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-06,16:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-04-25,23:39:39,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-06,19:51:51,บางพลี-สุขสวัสดิ์,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2016-06-07,20:41:41,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-09-17,13:58:58,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-29,22:10:10,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-12-15,09:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-02-05,12:17:17,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-15,19:21:21,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-11-06,20:27:27,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-06,07:41:41,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-10,02:32:32,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2016-05-04,12:50:50,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-18,20:40:40,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-12-12,19:10:10,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-06,03:57:57,บางพลี-สุขสวัสดิ์,ปกติ,2,1,1,0,ขับรถเร็วเกินไป
2016-06-17,23:52:52,บางพลี-สุขสวัสดิ์,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2016-09-07,07:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-13,17:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-08,03:40:40,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-01-05,21:58:58,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-28,16:10:10,บางพลี-สุขสวัสดิ์,ปกติ,3,0,0,0,ขับรถเร็วเกินไป
2016-09-23,21:55:55,ศรีรัช-วงแหวนรอบนอก,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-09-16,18:36:36,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-09,09:58:58,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-25,20:33:33,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-10,00:19:19,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-03,12:15:15,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-03-29,17:15:15,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-18,04:59:59,ทางหลวงพิเศษหมายเลข 37,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2016-06-10,06:19:19,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-27,22:50:50,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-05-25,23:39:39,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-01-02,05:50:50,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-07,09:18:18,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-23,23:45:45,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-04,23:00:00,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2016-09-02,04:50:50,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-07,14:53:53,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2016-05-23,11:29:29,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-02-25,12:16:16,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-10-26,18:36:36,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-03-15,11:24:24,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-06-10,21:29:29,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-20,05:04:04,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-06-06,06:47:47,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-18,19:41:41,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-10-28,15:55:55,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-01-01,02:46:46,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-02-26,17:12:12,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-07-26,15:20:20,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2016-01-11,15:42:42,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-12,10:18:18,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-12-24,13:04:04,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-08-24,19:52:52,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2015-10-19,23:54:54,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-09-19,07:12:12,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-08-13,18:00:00,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2016-04-21,15:24:24,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-11-26,16:10:10,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2016-08-24,07:45:45,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2015-10-26,22:44:44,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-21,04:23:23,ศรีรัช,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-10,12:05:05,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-23,14:57:57,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-12,13:39:39,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-20,08:14:14,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-29,20:18:18,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-02,22:33:33,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-22,22:43:43,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-01,21:28:28,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-02,14:56:56,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-23,14:17:17,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-05,07:54:54,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-26,11:47:47,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-10-13,11:19:19,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-31,15:08:08,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-17,19:13:13,ศรีรัช,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-08,22:09:09,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-02,21:52:52,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-22,13:32:32,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-28,13:01:01,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-15,00:22:22,ศรีรัช,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-01,21:13:13,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-25,06:33:33,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-29,09:38:38,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-24,10:34:34,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-02,04:48:48,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-17,23:00:00,ศรีรัช,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-22,07:02:02,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-10-06,16:11:11,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-10,05:49:49,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-22,06:01:01,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-19,09:26:26,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-27,07:30:30,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-16,09:48:48,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-30,10:34:34,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-05,11:35:35,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-11,02:15:15,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-12,13:05:05,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-01,13:49:49,ฉลองรัช,ปกติ,1,2,1,0,สาเหตุจากสภาพรถ/ถนน
2015-10-15,16:59:59,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-07,21:47:47,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-20,16:00:00,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-25,09:02:02,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-24,11:54:54,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-26,09:29:29,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-29,17:29:29,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-07,03:17:17,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-17,09:45:45,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-21,08:58:58,บูรพาวิถี,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-13,12:55:55,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-23,13:41:41,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-14,16:10:10,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-17,14:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
